batter_id,season,pa,MAX (batter_name),COUNT (*)
459991,2012,Hit By Pitch,Gaby Sanchez,1
459991,2012,Intent Walk,Gaby Sanchez,2
459991,2012,Liner,Gaby Sanchez,45
459991,2012,Popup,Gaby Sanchez,35
459991,2012,Runner Out,Gaby Sanchez,1
459991,2012,Strikeout Foul Tip,Gaby Sanchez,4
459991,2012,Strikeout Looking,Gaby Sanchez,14
459991,2012,Strikeout Swinging,Gaby Sanchez,38
459991,2012,Walk,Gaby Sanchez,23
459991,2013,Catcher Interference,Gaby Sanchez,1
459991,2013,Fly Ball,Gaby Sanchez,64
459991,2013,Grounder,Gaby Sanchez,82
459991,2013,Grounder (error),Gaby Sanchez,1
459991,2013,Grounder (fc),Gaby Sanchez,1
459991,2013,Hit By Pitch,Gaby Sanchez,4
459991,2013,Intent Walk,Gaby Sanchez,1
459991,2013,Liner,Gaby Sanchez,53
459991,2013,Popup,Gaby Sanchez,21
459991,2013,Strikeout Foul Tip,Gaby Sanchez,3
459991,2013,Strikeout Looking,Gaby Sanchez,16
459991,2013,Strikeout Swinging,Gaby Sanchez,32
459991,2013,Walk,Gaby Sanchez,43
459991,2014,Bunt Popup,Gaby Sanchez,1
459991,2014,Fly Ball,Gaby Sanchez,33
459991,2014,Grounder,Gaby Sanchez,42
459991,2014,Hit By Pitch,Gaby Sanchez,2
459991,2014,Liner,Gaby Sanchez,35
459991,2014,Popup,Gaby Sanchez,12
459991,2014,Strikeout Foul Tip,Gaby Sanchez,2
459991,2014,Strikeout Looking,Gaby Sanchez,15
459991,2014,Strikeout Swinging,Gaby Sanchez,25
459991,2014,Walk,Gaby Sanchez,13
460003,2012,Bunt Unknown (sacrifice),Taylor Teagarden,2
460003,2012,Fly Ball,Taylor Teagarden,11
460003,2012,Grounder,Taylor Teagarden,13
460003,2012,Grounder (error),Taylor Teagarden,2
460003,2012,Liner,Taylor Teagarden,6
460003,2012,Popup,Taylor Teagarden,2
460003,2012,Strikeout Foul Tip,Taylor Teagarden,2
460003,2012,Strikeout Looking,Taylor Teagarden,10
460003,2012,Strikeout Swinging,Taylor Teagarden,11
460003,2012,Walk,Taylor Teagarden,5
460003,2013,Bunt Unknown (sacrifice),Taylor Teagarden,1
460003,2013,Fly Ball,Taylor Teagarden,12
460003,2013,Grounder,Taylor Teagarden,21
460003,2013,Liner,Taylor Teagarden,8
460003,2013,Popup,Taylor Teagarden,1
460003,2013,Strikeout Foul Tip,Taylor Teagarden,2
460003,2013,Strikeout Looking,Taylor Teagarden,5
460003,2013,Strikeout Swinging,Taylor Teagarden,11
460003,2013,Walk,Taylor Teagarden,1
460003,2014,Air Ball (home run),Taylor Teagarden,1
460003,2014,Fly Ball,Taylor Teagarden,4
460003,2014,Grounder,Taylor Teagarden,12
460003,2014,Liner,Taylor Teagarden,1
460003,2014,Popup,Taylor Teagarden,3
460003,2014,Strikeout Looking,Taylor Teagarden,1
460003,2014,Strikeout Swinging,Taylor Teagarden,6
460003,2014,Walk,Taylor Teagarden,2
460004,2012,Fly Ball,Clete Thomas,6
460004,2012,Grounder,Clete Thomas,3
460004,2012,Hit By Pitch,Clete Thomas,1
460004,2012,Liner,Clete Thomas,1
460004,2012,Popup,Clete Thomas,2
460004,2012,Strikeout Looking,Clete Thomas,5
460004,2012,Strikeout Swinging,Clete Thomas,11
460004,2013,Bunt Grounder,Clete Thomas,3
460004,2013,Bunt Unknown (sacrifice),Clete Thomas,1
460004,2013,Fly Ball,Clete Thomas,45
460004,2013,Grounder,Clete Thomas,84
460004,2013,Grounder (error),Clete Thomas,4
460004,2013,Hit By Pitch,Clete Thomas,1
460004,2013,Intent Walk,Clete Thomas,1
460004,2013,Liner,Clete Thomas,45
460004,2013,Popup,Clete Thomas,17
460004,2013,Strikeout Foul Tip,Clete Thomas,3
460004,2013,Strikeout Looking,Clete Thomas,30
460004,2013,Strikeout Swinging,Clete Thomas,59
460004,2013,Walk,Clete Thomas,29
460008,2013,Strikeout Looking,Anthony Varvaro,1
460022,2012,Bunt Grounder,Tyler Greene,3
460022,2012,Bunt Popup,Tyler Greene,2
460022,2012,Bunt Unknown (sacrifice),Tyler Greene,2
460022,2012,Fly Ball,Tyler Greene,58
460022,2012,Grounder,Tyler Greene,86
460022,2012,Grounder (error),Tyler Greene,4
460022,2012,Hit By Pitch,Tyler Greene,1
460022,2012,Intent Walk,Tyler Greene,1
460022,2012,Liner,Tyler Greene,41
460022,2012,Popup,Tyler Greene,18
460022,2012,Runner Out,Tyler Greene,2
460022,2012,Strikeout Foul Tip,Tyler Greene,6
460022,2012,Strikeout Looking,Tyler Greene,29
460022,2012,Strikeout Swinging,Tyler Greene,60
460022,2012,Unknown (error),Tyler Greene,1
460022,2012,Walk,Tyler Greene,18
460022,2013,Bunt Grounder,Tyler Greene,1
460022,2013,Fly Ball,Tyler Greene,9
460022,2013,Grounder,Tyler Greene,14
460022,2013,Liner,Tyler Greene,8
460022,2013,Popup,Tyler Greene,3
460022,2013,Strikeout Foul Tip,Tyler Greene,2
460022,2013,Strikeout Looking,Tyler Greene,4
460022,2013,Strikeout Swinging,Tyler Greene,14
460022,2013,Walk,Tyler Greene,3
460024,2012,Bunt Grounder,Luke Hochevar,1
460024,2012,Bunt Popup,Luke Hochevar,1
460024,2012,Fly Ball,Luke Hochevar,1
460024,2012,Grounder,Luke Hochevar,1
460024,2012,Strikeout Looking,Luke Hochevar,1
460026,2012,Bunt Grounder,Nick Hundley,1
460026,2012,Bunt Unknown (sacrifice),Nick Hundley,1
460026,2012,Fly Ball,Nick Hundley,52
460026,2012,Grounder,Nick Hundley,56
460026,2012,Grounder (error),Nick Hundley,2
460026,2012,Grounder (fc),Nick Hundley,1
460026,2012,Hit By Pitch,Nick Hundley,2
460026,2012,Intent Walk,Nick Hundley,2
460026,2012,Liner,Nick Hundley,23
460026,2012,Popup,Nick Hundley,16
460026,2012,Strikeout Foul Tip,Nick Hundley,4
460026,2012,Strikeout Looking,Nick Hundley,10
460026,2012,Strikeout Swinging,Nick Hundley,42
460026,2012,Walk,Nick Hundley,13
460026,2013,Bunt Grounder,Nick Hundley,3
460026,2013,Bunt Unknown (sacrifice),Nick Hundley,1
460026,2013,Fly Ball,Nick Hundley,75
460026,2013,Grounder,Nick Hundley,115
460026,2013,Grounder (error),Nick Hundley,4
460026,2013,Grounder (fc),Nick Hundley,1
460026,2013,Hit By Pitch,Nick Hundley,5
460026,2013,Intent Walk,Nick Hundley,5
460026,2013,Liner,Nick Hundley,60
460026,2013,Popup,Nick Hundley,20
460026,2013,Runner Out,Nick Hundley,2
460026,2013,Strikeout Foul Tip,Nick Hundley,3
460026,2013,Strikeout Looking,Nick Hundley,21
460026,2013,Strikeout Swinging,Nick Hundley,74
460026,2013,Walk,Nick Hundley,21
460026,2014,Bunt Unknown (sacrifice),Nick Hundley,1
460026,2014,Fly Ball,Nick Hundley,28
460026,2014,Grounder,Nick Hundley,34
460026,2014,Grounder (error),Nick Hundley,2
460026,2014,Liner,Nick Hundley,29
460026,2014,Popup,Nick Hundley,5
460026,2014,Runner Out,Nick Hundley,1
460026,2014,Strikeout Foul Tip,Nick Hundley,3
460026,2014,Strikeout Looking,Nick Hundley,9
460026,2014,Strikeout Swinging,Nick Hundley,31
460026,2014,Walk,Nick Hundley,4
460051,2012,Air Ball (error),Chris Getz,1
460051,2012,Bunt Grounder,Chris Getz,5
460051,2012,Bunt Popup,Chris Getz,2
460051,2012,Bunt Unknown (sacrifice),Chris Getz,8
460051,2012,Fly Ball,Chris Getz,47
460051,2012,Grounder,Chris Getz,70
460051,2012,Grounder (error),Chris Getz,2
460051,2012,Liner,Chris Getz,35
460051,2012,Popup,Chris Getz,14
460051,2012,Strikeout Foul Tip,Chris Getz,4
460051,2012,Strikeout Looking,Chris Getz,3
460051,2012,Strikeout Swinging,Chris Getz,10
460051,2012,Walk,Chris Getz,11
460051,2013,Bunt Grounder,Chris Getz,7
460051,2013,Bunt Popup,Chris Getz,2
460051,2013,Bunt Unknown (sacrifice),Chris Getz,8
460051,2013,Fly Ball,Chris Getz,38
460051,2013,Grounder,Chris Getz,81
460051,2013,Grounder (error),Chris Getz,1
460051,2013,Grounder (fc),Chris Getz,1
460051,2013,Intent Walk,Chris Getz,3
460051,2013,Liner,Chris Getz,37
460051,2013,Popup,Chris Getz,18
460051,2013,Runner Out,Chris Getz,1
460051,2013,Strikeout Foul Tip,Chris Getz,3
460051,2013,Strikeout Looking,Chris Getz,5
460051,2013,Strikeout Swinging,Chris Getz,16
460051,2013,Walk,Chris Getz,17
460051,2014,Bunt Unknown (sacrifice),Chris Getz,1
460051,2014,Fly Ball,Chris Getz,2
460051,2014,Grounder,Chris Getz,13
460051,2014,Grounder (error),Chris Getz,1
460051,2014,Hit By Pitch,Chris Getz,1
460051,2014,Liner,Chris Getz,4
460051,2014,Popup,Chris Getz,1
460051,2014,Strikeout Foul Tip,Chris Getz,1
460051,2014,Strikeout Swinging,Chris Getz,3
460051,2014,Walk,Chris Getz,1
460055,2012,Fly Ball,John Mayberry,70
460055,2012,Grounder,John Mayberry,158
460055,2012,Grounder (error),John Mayberry,13
460055,2012,Grounder (fc),John Mayberry,2
460055,2012,Hit By Pitch,John Mayberry,2
460055,2012,Intent Walk,John Mayberry,2
460055,2012,Liner,John Mayberry,58
460055,2012,Popup,John Mayberry,31
460055,2012,Strikeout Foul Tip,John Mayberry,4
460055,2012,Strikeout Looking,John Mayberry,24
460055,2012,Strikeout Swinging,John Mayberry,83
460055,2012,Walk,John Mayberry,32
460055,2013,Air Ball (home run),John Mayberry,1
460055,2013,Fly Ball,John Mayberry,52
460055,2013,Grounder,John Mayberry,104
460055,2013,Grounder (error),John Mayberry,7
460055,2013,Grounder (fc),John Mayberry,2
460055,2013,Hit By Pitch,John Mayberry,3
460055,2013,Intent Walk,John Mayberry,1
460055,2013,Liner,John Mayberry,62
460055,2013,Popup,John Mayberry,35
460055,2013,Strikeout Foul Tip,John Mayberry,7
460055,2013,Strikeout Looking,John Mayberry,26
460055,2013,Strikeout Swinging,John Mayberry,57
460055,2013,Unknown (error),John Mayberry,1
460055,2013,Walk,John Mayberry,26
460055,2014,Fly Ball,John Mayberry,18
460055,2014,Grounder,John Mayberry,37
460055,2014,Grounder (error),John Mayberry,1
460055,2014,Hit By Pitch,John Mayberry,1
460055,2014,Liner,John Mayberry,20
460055,2014,Popup,John Mayberry,16
460055,2014,Strikeout Foul Tip,John Mayberry,1
460055,2014,Strikeout Looking,John Mayberry,6
460055,2014,Strikeout Swinging,John Mayberry,23
460055,2014,Walk,John Mayberry,15
460059,2012,Bunt Grounder,Mike Pelfrey,1
460059,2012,Bunt Unknown (sacrifice),Mike Pelfrey,1
460059,2012,Fly Ball,Mike Pelfrey,1
460059,2012,Grounder,Mike Pelfrey,2
460059,2012,Liner,Mike Pelfrey,2
460059,2013,Strikeout Swinging,Mike Pelfrey,1
460060,2012,Bunt Grounder,Cliff Pennington,2
460060,2012,Bunt Unknown (sacrifice),Cliff Pennington,5
460060,2012,Fly Ball,Cliff Pennington,98
460060,2012,Grounder,Cliff Pennington,125
460060,2012,Grounder (error),Cliff Pennington,8
460060,2012,Grounder (fc),Cliff Pennington,1
460060,2012,Hit By Pitch,Cliff Pennington,2
460060,2012,Liner,Cliff Pennington,64
460060,2012,Popup,Cliff Pennington,23
460060,2012,Strikeout Foul Tip,Cliff Pennington,9
460060,2012,Strikeout Looking,Cliff Pennington,15
460060,2012,Strikeout Swinging,Cliff Pennington,66
460060,2012,Walk,Cliff Pennington,35
460060,2013,Air Ball (error),Cliff Pennington,1
460060,2013,Bunt Grounder,Cliff Pennington,1
460060,2013,Bunt Unknown (sacrifice),Cliff Pennington,2
460060,2013,Fly Ball,Cliff Pennington,53
460060,2013,Grounder,Cliff Pennington,86
460060,2013,Grounder (error),Cliff Pennington,3
460060,2013,Grounder (fc),Cliff Pennington,1
460060,2013,Hit By Pitch,Cliff Pennington,1
460060,2013,Intent Walk,Cliff Pennington,5
460060,2013,Liner,Cliff Pennington,52
460060,2013,Popup,Cliff Pennington,19
460060,2013,Runner Out,Cliff Pennington,1
460060,2013,Strikeout Looking,Cliff Pennington,17
460060,2013,Strikeout Swinging,Cliff Pennington,37
460060,2013,Walk,Cliff Pennington,21
460060,2014,Bunt Grounder,Cliff Pennington,1
460060,2014,Fly Ball,Cliff Pennington,12
460060,2014,Grounder,Cliff Pennington,24
460060,2014,Grounder (error),Cliff Pennington,1
460060,2014,Hit By Pitch,Cliff Pennington,2
460060,2014,Liner,Cliff Pennington,16
460060,2014,Popup,Cliff Pennington,5
460060,2014,Strikeout Looking,Cliff Pennington,7
460060,2014,Strikeout Swinging,Cliff Pennington,8
460060,2014,Walk,Cliff Pennington,7
460067,2013,Bunt Grounder,Trevor Crowe,2
460067,2013,Fly Ball,Trevor Crowe,25
460067,2013,Grounder,Trevor Crowe,57
460067,2013,Grounder (error),Trevor Crowe,3
460067,2013,Grounder (fc),Trevor Crowe,1
460067,2013,Liner,Trevor Crowe,31
460067,2013,Popup,Trevor Crowe,6
460067,2013,Runner Out,Trevor Crowe,1
460067,2013,Strikeout Foul Tip,Trevor Crowe,4
460067,2013,Strikeout Looking,Trevor Crowe,10
460067,2013,Strikeout Swinging,Trevor Crowe,25
460067,2013,Unknown (error),Trevor Crowe,1
460067,2013,Walk,Trevor Crowe,16
460069,2012,Grounder,Ricky Romero,3
460069,2012,Strikeout Swinging,Ricky Romero,2
460072,2012,Bunt Strikeout (foul),Jason Berken,1
460072,2012,Grounder,Jason Berken,4
460075,2012,Bunt Grounder,Ryan Braun,2
460075,2012,Bunt Strikeout (miss),Ryan Braun,1
460075,2012,Fly Ball,Ryan Braun,151
460075,2012,Grounder,Ryan Braun,203
460075,2012,Grounder (error),Ryan Braun,4
460075,2012,Grounder (fc),Ryan Braun,2
460075,2012,Hit By Pitch,Ryan Braun,11
460075,2012,Intent Walk,Ryan Braun,15
460075,2012,Liner,Ryan Braun,88
460075,2012,Popup,Ryan Braun,30
460075,2012,Runner Out,Ryan Braun,1
460075,2012,Strikeout Foul Tip,Ryan Braun,10
460075,2012,Strikeout Looking,Ryan Braun,28
460075,2012,Strikeout Swinging,Ryan Braun,89
460075,2012,Walk,Ryan Braun,48
460075,2013,Fly Ball,Ryan Braun,42
460075,2013,Grounder,Ryan Braun,88
460075,2013,Grounder (error),Ryan Braun,3
460075,2013,Grounder (fc),Ryan Braun,1
460075,2013,Intent Walk,Ryan Braun,7
460075,2013,Liner,Ryan Braun,32
460075,2013,Popup,Ryan Braun,4
460075,2013,Runner Out,Ryan Braun,1
460075,2013,Strikeout Foul Tip,Ryan Braun,4
460075,2013,Strikeout Looking,Ryan Braun,13
460075,2013,Strikeout Swinging,Ryan Braun,39
460075,2013,Walk,Ryan Braun,20
460075,2014,Bunt Grounder,Ryan Braun,1
460075,2014,Fly Ball,Ryan Braun,47
460075,2014,Grounder,Ryan Braun,117
460075,2014,Grounder (error),Ryan Braun,1
460075,2014,Grounder (fc),Ryan Braun,2
460075,2014,Hit By Pitch,Ryan Braun,4
460075,2014,Intent Walk,Ryan Braun,2
460075,2014,Liner,Ryan Braun,76
460075,2014,Popup,Ryan Braun,11
460075,2014,Strikeout Foul Tip,Ryan Braun,3
460075,2014,Strikeout Looking,Ryan Braun,16
460075,2014,Strikeout Swinging,Ryan Braun,46
460075,2014,Walk,Ryan Braun,21
460077,2012,Bunt Popup,Drew Butera,1
460077,2012,Fly Ball,Drew Butera,18
460077,2012,Grounder,Drew Butera,26
460077,2012,Grounder (error),Drew Butera,2
460077,2012,Grounder (fc),Drew Butera,1
460077,2012,Hit By Pitch,Drew Butera,2
460077,2012,Liner,Drew Butera,17
460077,2012,Popup,Drew Butera,20
460077,2012,Strikeout Foul Tip,Drew Butera,1
460077,2012,Strikeout Looking,Drew Butera,14
460077,2012,Strikeout Swinging,Drew Butera,11
460077,2012,Walk,Drew Butera,9
460077,2013,Fly Ball,Drew Butera,2
460077,2013,Grounder,Drew Butera,2
460077,2013,Liner,Drew Butera,1
460077,2013,Strikeout Looking,Drew Butera,2
460077,2013,Strikeout Swinging,Drew Butera,3
460077,2014,Bunt Unknown (sacrifice),Drew Butera,1
460077,2014,Fly Ball,Drew Butera,29
460077,2014,Grounder,Drew Butera,32
460077,2014,Grounder (fc),Drew Butera,1
460077,2014,Hit By Pitch,Drew Butera,1
460077,2014,Liner,Drew Butera,27
460077,2014,Popup,Drew Butera,8
460077,2014,Runner Out,Drew Butera,1
460077,2014,Strikeout Foul Tip,Drew Butera,2
460077,2014,Strikeout Looking,Drew Butera,12
460077,2014,Strikeout Swinging,Drew Butera,15
460077,2014,Walk,Drew Butera,13
460086,2012,Bunt Grounder,Alex Gordon,1
460086,2012,Fly Ball,Alex Gordon,149
460086,2012,Grounder,Alex Gordon,214
460086,2012,Grounder (error),Alex Gordon,1
460086,2012,Grounder (fc),Alex Gordon,1
460086,2012,Hit By Pitch,Alex Gordon,3
460086,2012,Intent Walk,Alex Gordon,3
460086,2012,Liner,Alex Gordon,110
460086,2012,Popup,Alex Gordon,30
460086,2012,Runner Out,Alex Gordon,1
460086,2012,Strikeout Foul Tip,Alex Gordon,8
460086,2012,Strikeout Looking,Alex Gordon,28
460086,2012,Strikeout Swinging,Alex Gordon,105
460086,2012,Walk,Alex Gordon,70
460086,2013,Air Ball (home run),Alex Gordon,2
460086,2013,Fly Ball,Alex Gordon,146
460086,2013,Grounder,Alex Gordon,197
460086,2013,Grounder (error),Alex Gordon,5
460086,2013,Grounder (fc),Alex Gordon,1
460086,2013,Hit By Pitch,Alex Gordon,9
460086,2013,Intent Walk,Alex Gordon,7
460086,2013,Liner,Alex Gordon,111
460086,2013,Popup,Alex Gordon,38
460086,2013,Runner Out,Alex Gordon,3
460086,2013,Strikeout Foul Tip,Alex Gordon,7
460086,2013,Strikeout Looking,Alex Gordon,29
460086,2013,Strikeout Swinging,Alex Gordon,106
460086,2013,Walk,Alex Gordon,45
460086,2014,Fly Ball,Alex Gordon,84
460086,2014,Grounder,Alex Gordon,122
460086,2014,Grounder (error),Alex Gordon,1
460086,2014,Grounder (fc),Alex Gordon,1
460086,2014,Hit By Pitch,Alex Gordon,6
460086,2014,Intent Walk,Alex Gordon,3
460086,2014,Liner,Alex Gordon,56
460086,2014,Popup,Alex Gordon,17
460086,2014,Runner Out,Alex Gordon,1
460086,2014,Strikeout Looking,Alex Gordon,14
460086,2014,Strikeout Swinging,Alex Gordon,53
460086,2014,Walk,Alex Gordon,37
460092,2012,Grounder,Chris Leroux,1
460092,2013,Grounder,Chris Leroux,1
460099,2012,Fly Ball,Nolan Reimold,16
460099,2012,Grounder,Nolan Reimold,23
460099,2012,Grounder (error),Nolan Reimold,1
460099,2012,Liner,Nolan Reimold,11
460099,2012,Popup,Nolan Reimold,2
460099,2012,Strikeout Foul Tip,Nolan Reimold,3
460099,2012,Strikeout Looking,Nolan Reimold,4
460099,2012,Strikeout Swinging,Nolan Reimold,7
460099,2012,Walk,Nolan Reimold,2
460099,2013,Fly Ball,Nolan Reimold,19
460099,2013,Grounder,Nolan Reimold,41
460099,2013,Grounder (error),Nolan Reimold,3
460099,2013,Intent Walk,Nolan Reimold,2
460099,2013,Liner,Nolan Reimold,14
460099,2013,Popup,Nolan Reimold,12
460099,2013,Strikeout Foul Tip,Nolan Reimold,2
460099,2013,Strikeout Looking,Nolan Reimold,7
460099,2013,Strikeout Swinging,Nolan Reimold,32
460099,2013,Walk,Nolan Reimold,8
460099,2014,Fly Ball,Nolan Reimold,1
460099,2014,Grounder,Nolan Reimold,4
460099,2014,Liner,Nolan Reimold,2
460099,2014,Popup,Nolan Reimold,3
460099,2014,Strikeout Swinging,Nolan Reimold,2
460099,2014,Walk,Nolan Reimold,2
460101,2013,Bunt Grounder,Chris Robinson,1
460101,2013,Fly Ball,Chris Robinson,1
460101,2013,Grounder,Chris Robinson,5
460101,2013,Liner,Chris Robinson,1
460101,2013,Popup,Chris Robinson,1
460101,2013,Strikeout Looking,Chris Robinson,1
460101,2013,Strikeout Swinging,Chris Robinson,2
460131,2012,Air Ball (error),Brian Bogusevic,1
460131,2012,Bunt Grounder,Brian Bogusevic,4
460131,2012,Fly Ball,Brian Bogusevic,52
460131,2012,Grounder,Brian Bogusevic,138
460131,2012,Grounder (error),Brian Bogusevic,6
460131,2012,Grounder (fc),Brian Bogusevic,1
460131,2012,Hit By Pitch,Brian Bogusevic,7
460131,2012,Intent Walk,Brian Bogusevic,1
460131,2012,Liner,Brian Bogusevic,48
460131,2012,Popup,Brian Bogusevic,13
460131,2012,Strikeout Foul Tip,Brian Bogusevic,2
460131,2012,Strikeout Looking,Brian Bogusevic,19
460131,2012,Strikeout Swinging,Brian Bogusevic,76
460131,2012,Walk,Brian Bogusevic,40
460131,2013,Air Ball (error),Brian Bogusevic,1
460131,2013,Bunt Grounder,Brian Bogusevic,1
460131,2013,Fly Ball,Brian Bogusevic,21
460131,2013,Grounder,Brian Bogusevic,52
460131,2013,Grounder (error),Brian Bogusevic,1
460131,2013,Grounder (fc),Brian Bogusevic,1
460131,2013,Hit By Pitch,Brian Bogusevic,1
460131,2013,Intent Walk,Brian Bogusevic,1
460131,2013,Liner,Brian Bogusevic,29
460131,2013,Popup,Brian Bogusevic,2
460131,2013,Strikeout Foul Tip,Brian Bogusevic,5
460131,2013,Strikeout Looking,Brian Bogusevic,3
460131,2013,Strikeout Swinging,Brian Bogusevic,27
460131,2013,Unknown (error),Brian Bogusevic,1
460131,2013,Walk,Brian Bogusevic,9
460156,2012,Strikeout Swinging,Brandon Gomes,1
460156,2012,Walk,Brandon Gomes,1
460269,2012,Bunt Popup,Chris Gimenez,1
460269,2012,Bunt Strikeout (foul),Chris Gimenez,1
460269,2012,Bunt Unknown (sacrifice),Chris Gimenez,1
460269,2012,Fly Ball,Chris Gimenez,20
460269,2012,Grounder,Chris Gimenez,30
460269,2012,Grounder (error),Chris Gimenez,1
460269,2012,Grounder (fc),Chris Gimenez,1
460269,2012,Liner,Chris Gimenez,15
460269,2012,Popup,Chris Gimenez,8
460269,2012,Strikeout Looking,Chris Gimenez,5
460269,2012,Strikeout Swinging,Chris Gimenez,18
460269,2012,Walk,Chris Gimenez,8
460269,2013,Grounder,Chris Gimenez,2
460269,2013,Strikeout Swinging,Chris Gimenez,1
460269,2013,Walk,Chris Gimenez,1
460269,2014,Bunt Strikeout (miss),Chris Gimenez,1
460269,2014,Fly Ball,Chris Gimenez,9
460269,2014,Grounder,Chris Gimenez,36
460269,2014,Grounder (error),Chris Gimenez,1
460269,2014,Intent Walk,Chris Gimenez,1
460269,2014,Liner,Chris Gimenez,21
460269,2014,Popup,Chris Gimenez,4
460269,2014,Runner Out,Chris Gimenez,2
460269,2014,Strikeout Looking,Chris Gimenez,7
460269,2014,Strikeout Swinging,Chris Gimenez,14
460269,2014,Walk,Chris Gimenez,8
460283,2013,Strikeout Looking,Jerry Blevins,1
460576,2012,Bunt Grounder,Carlos Gomez,10
460576,2012,Bunt Popup,Carlos Gomez,1
460576,2012,Bunt Unknown (sacrifice),Carlos Gomez,6
460576,2012,Fly Ball,Carlos Gomez,100
460576,2012,Grounder,Carlos Gomez,120
460576,2012,Grounder (error),Carlos Gomez,3
460576,2012,Grounder (fc),Carlos Gomez,1
460576,2012,Hit By Pitch,Carlos Gomez,8
460576,2012,Intent Walk,Carlos Gomez,1
460576,2012,Liner,Carlos Gomez,55
460576,2012,Popup,Carlos Gomez,31
460576,2012,Strikeout Foul Tip,Carlos Gomez,9
460576,2012,Strikeout Looking,Carlos Gomez,23
460576,2012,Strikeout Swinging,Carlos Gomez,67
460576,2012,Unknown (error),Carlos Gomez,1
460576,2012,Walk,Carlos Gomez,19
460576,2013,Bunt Grounder,Carlos Gomez,11
460576,2013,Bunt Liner,Carlos Gomez,1
460576,2013,Bunt Popup,Carlos Gomez,1
460576,2013,Bunt Unknown (sacrifice),Carlos Gomez,1
460576,2013,Fly Ball,Carlos Gomez,103
460576,2013,Grounder,Carlos Gomez,153
460576,2013,Grounder (error),Carlos Gomez,5
460576,2013,Grounder (fc),Carlos Gomez,1
460576,2013,Hit By Pitch,Carlos Gomez,10
460576,2013,Intent Walk,Carlos Gomez,2
460576,2013,Liner,Carlos Gomez,94
460576,2013,Popup,Carlos Gomez,28
460576,2013,Runner Out,Carlos Gomez,3
460576,2013,Strikeout Foul Tip,Carlos Gomez,8
460576,2013,Strikeout Looking,Carlos Gomez,24
460576,2013,Strikeout Swinging,Carlos Gomez,114
460576,2013,Walk,Carlos Gomez,35
460576,2014,Bunt Grounder,Carlos Gomez,8
460576,2014,Bunt Popup,Carlos Gomez,2
460576,2014,Bunt Unknown (sacrifice),Carlos Gomez,1
460576,2014,Fly Ball,Carlos Gomez,72
460576,2014,Grounder,Carlos Gomez,95
460576,2014,Grounder (error),Carlos Gomez,1
460576,2014,Hit By Pitch,Carlos Gomez,11
460576,2014,Liner,Carlos Gomez,77
460576,2014,Popup,Carlos Gomez,28
460576,2014,Runner Out,Carlos Gomez,1
460576,2014,Strikeout Foul Tip,Carlos Gomez,6
460576,2014,Strikeout Looking,Carlos Gomez,11
460576,2014,Strikeout Swinging,Carlos Gomez,73
460576,2014,Walk,Carlos Gomez,28
460579,2012,Bunt Grounder,Nyjer Morgan,11
460579,2012,Bunt Popup,Nyjer Morgan,1
460579,2012,Bunt Unknown (sacrifice),Nyjer Morgan,7
460579,2012,Fly Ball,Nyjer Morgan,60
460579,2012,Grounder,Nyjer Morgan,107
460579,2012,Grounder (error),Nyjer Morgan,4
460579,2012,Grounder (fc),Nyjer Morgan,1
460579,2012,Hit By Pitch,Nyjer Morgan,6
460579,2012,Liner,Nyjer Morgan,35
460579,2012,Popup,Nyjer Morgan,9
460579,2012,Strikeout Foul Tip,Nyjer Morgan,8
460579,2012,Strikeout Looking,Nyjer Morgan,13
460579,2012,Strikeout Swinging,Nyjer Morgan,42
460579,2012,Walk,Nyjer Morgan,20
460579,2014,Bunt Grounder,Nyjer Morgan,2
460579,2014,Bunt Unknown (sacrifice),Nyjer Morgan,3
460579,2014,Fly Ball,Nyjer Morgan,6
460579,2014,Grounder,Nyjer Morgan,15
460579,2014,Grounder (error),Nyjer Morgan,1
460579,2014,Liner,Nyjer Morgan,9
460579,2014,Popup,Nyjer Morgan,3
460579,2014,Strikeout Looking,Nyjer Morgan,2
460579,2014,Strikeout Swinging,Nyjer Morgan,4
460579,2014,Walk,Nyjer Morgan,7
460612,2013,Bunt Grounder,Cody Clark,1
460612,2013,Bunt Unknown (sacrifice),Cody Clark,1
460612,2013,Fly Ball,Cody Clark,7
460612,2013,Grounder,Cody Clark,8
460612,2013,Liner,Cody Clark,5
460612,2013,Popup,Cody Clark,2
460612,2013,Runner Out,Cody Clark,1
460612,2013,Strikeout Foul Tip,Cody Clark,2
460612,2013,Strikeout Looking,Cody Clark,4
460612,2013,Strikeout Swinging,Cody Clark,9
460612,2013,Walk,Cody Clark,1
460621,2012,Grounder,Nate Spears,1
460621,2012,Strikeout Looking,Nate Spears,1
460621,2012,Strikeout Swinging,Nate Spears,2
460701,2012,Grounder,James Russell,1
461235,2012,Fly Ball,Brandon Moss,71
461235,2012,Grounder,Brandon Moss,60
461235,2012,Grounder (error),Brandon Moss,1
461235,2012,Hit By Pitch,Brandon Moss,3
461235,2012,Intent Walk,Brandon Moss,2
461235,2012,Liner,Brandon Moss,36
461235,2012,Popup,Brandon Moss,11
461235,2012,Strikeout Foul Tip,Brandon Moss,5
461235,2012,Strikeout Looking,Brandon Moss,15
461235,2012,Strikeout Swinging,Brandon Moss,70
461235,2012,Walk,Brandon Moss,24
461235,2013,Air Ball (error),Brandon Moss,1
461235,2013,Fly Ball,Brandon Moss,109
